;L_ABSATZ3;L_ABSATZ2;WERKS;MATNR
33676;3.0900000000000003;3.0900000000000003;71;0
33677;3.0900000000000003;6.09;71;0
33678;3.0900000000000003;3.0900000000000003;71;0
33679;3.0900000000000003;5.09;71;0
33680;6.09;3.0900000000000003;71;0
33681;3.0900000000000003;3.0900000000000003;71;0
33682;3.0900000000000003;3.0900000000000003;71;0
33683;3.0900000000000003;3.0900000000000003;71;0
33684;3.0900000000000003;3.0900000000000003;71;0
33685;5.09;3.0900000000000003;71;0
33686;3.0900000000000003;3.0900000000000003;71;0
33687;5.09;8.09;71;0
33688;3.0900000000000003;3.0900000000000003;71;0
33689;3.0900000000000003;3.0900000000000003;71;0
33690;3.0900000000000003;3.0900000000000003;71;0
33691;3.0900000000000003;3.0900000000000003;71;0
33692;3.22;3.22;72;0
33693;3.22;3.22;72;0
33694;3.22;3.22;72;0
33695;3.22;3.22;72;0
33696;3.22;3.22;72;0
33697;3.22;3.22;72;0
33698;3.22;4.220000000000001;72;0
33699;3.22;3.22;72;0
33700;3.22;38.220000000000006;72;0
33701;3.22;3.22;72;0
33702;3.22;3.22;72;0
33703;3.22;4.220000000000001;72;0
33704;3.22;3.22;72;0
33705;3.22;3.22;72;0
33706;3.22;38.220000000000006;72;0
33707;3.22;3.22;72;0
33708;3.22;3.22;72;0
33709;3.22;3.22;72;0
33710;3.22;4.220000000000001;72;0
33711;3.22;3.22;72;0
33712;3.22;3.22;72;0
33713;3.22;4.220000000000001;72;0
33714;3.22;3.22;72;0
33715;3.22;3.22;72;0
33716;3.22;3.22;72;0
33717;3.22;3.22;72;0
33718;3.3000000000000003;3.3000000000000003;73;0
33719;3.3000000000000003;3.3000000000000003;73;0
33720;3.3000000000000003;3.3000000000000003;73;0
33721;3.3000000000000003;3.3000000000000003;73;0
33722;3.3000000000000003;3.3000000000000003;73;0
33723;3.3000000000000003;3.3000000000000003;73;0
33724;3.3000000000000003;4.300000000000001;73;0
33725;3.3000000000000003;5.300000000000001;73;0
33726;3.3000000000000003;3.3000000000000003;73;0
33727;5.300000000000001;3.3000000000000003;73;0
33728;3.3000000000000003;3.3000000000000003;73;0
33729;4.300000000000001;5.300000000000001;73;0
33730;3.3000000000000003;3.3000000000000003;73;0
33731;3.3000000000000003;3.3000000000000003;73;0
33732;13.3;4.300000000000001;73;0
33733;3.3000000000000003;3.3000000000000003;73;0
33734;3.3000000000000003;3.3000000000000003;73;0
33735;38.300000000000004;3.3000000000000003;73;0
33736;3.3000000000000003;3.3000000000000003;73;0
33737;3.3000000000000003;12.3;73;0
33738;3.3000000000000003;4.300000000000001;73;0
33739;4.300000000000001;9.3;73;0
33740;3.3000000000000003;3.3000000000000003;73;0
33741;3.3000000000000003;3.3000000000000003;73;0
33742;3.3000000000000003;3.3000000000000003;73;0
33743;3.3000000000000003;3.3000000000000003;73;0
33744;3.41;3.41;74;0
33745;3.41;3.41;74;0
33746;3.41;3.41;74;0
33747;3.41;3.41;74;0
33748;3.41;3.41;74;0
33749;3.41;3.41;74;0
33750;3.41;3.41;74;0
33751;10.41;3.41;74;0
33752;3.41;3.41;74;0
33753;3.41;3.41;74;0
33754;10.41;3.41;74;0
33755;3.41;3.41;74;0
33756;17.41;3.41;74;0
33757;3.41;3.41;74;0
33758;3.41;3.41;74;0
33759;3.41;3.41;74;0
33760;3.41;3.41;74;0
33761;3.41;3.41;74;0
33762;3.41;3.41;74;0
33763;3.41;3.41;74;0
33764;3.41;3.41;74;0
33765;3.41;3.41;74;0
33766;3.41;3.41;74;0
33767;3.41;3.41;74;0
33768;3.41;3.41;74;0
33769;3.41;3.41;74;0
33770;3.2;3.2;75;0
33771;3.2;3.2;75;0
33772;3.2;3.2;75;0
33773;3.2;3.2;75;0
33774;3.2;3.2;75;0
33775;3.2;3.2;75;0
33776;5.2;3.2;75;0
33777;3.2;8.2;75;0
33778;3.2;8.2;75;0
33779;5.2;11.2;75;0
33780;3.2;9.2;75;0
33781;5.2;4.2;75;0
33782;3.2;8.2;75;0
33783;3.2;3.2;75;0
33784;5.2;8.2;75;0
33785;3.2;8.2;75;0
33786;3.2;3.2;75;0
33787;3.2;4.2;75;0
33788;3.2;3.2;75;0
33789;3.2;8.2;75;0
33790;3.2;8.2;75;0
33791;5.2;12.190000000000001;75;0
33792;3.2;3.2;75;0
33793;3.2;3.2;75;0
33794;3.2;3.2;75;0
33795;3.2;3.2;75;0
33796;3.37;3.37;76;0
33797;3.37;3.37;76;0
33798;3.37;3.37;76;0
33799;3.37;3.37;76;0
33800;3.37;3.37;76;0
33801;3.37;3.37;76;0
33802;3.37;3.37;76;0
33803;3.37;3.37;76;0
33804;3.37;3.37;76;0
33805;3.37;6.37;76;0
33806;3.37;5.37;76;0
33807;3.37;3.37;76;0
33808;3.37;5.37;76;0
33809;3.37;3.37;76;0
33810;3.37;3.37;76;0
33811;3.37;4.37;76;0
33812;3.37;3.37;76;0
33813;3.37;3.37;76;0
33814;3.37;5.37;76;0
33815;3.37;6.37;76;0
33816;3.37;4.37;76;0
33817;3.37;3.37;76;0
33818;3.37;3.37;76;0
33819;3.37;3.37;76;0
33820;3.37;3.37;76;0
33821;3.37;3.37;76;0
33822;3.5;3.5;77;0
33823;3.5;3.5;77;0
33824;3.5;3.5;77;0
33825;3.5;3.5;77;0
33826;3.5;3.5;77;0
33827;3.5;3.5;77;0
33828;3.5;3.5;77;0
33829;3.5;5.5;77;0
33830;3.5;5.5;77;0
33831;3.5;5.5;77;0
33832;3.5;4.5;77;0
33833;3.5;5.5;77;0
33834;3.5;3.5;77;0
33835;3.5;3.5;77;0
33836;3.5;5.5;77;0
33837;3.5;3.5;77;0
33838;3.5;3.5;77;0
33839;3.5;3.5;77;0
33840;3.5;3.5;77;0
33841;3.5;3.5;77;0
33842;3.5;4.5;77;0
33843;3.5;3.5;77;0
33844;3.5;3.5;77;0
33845;3.5;3.5;77;0
33846;3.5;3.5;77;0
33847;3.5;3.5;77;0
33848;3.1900000000000004;3.1900000000000004;78;0
33849;3.1900000000000004;3.1900000000000004;78;0
33850;3.1900000000000004;3.1900000000000004;78;0
33851;3.1900000000000004;3.1900000000000004;78;0
33852;3.1900000000000004;3.1900000000000004;78;0
33853;3.1900000000000004;3.1900000000000004;78;0
33854;3.1900000000000004;3.1900000000000004;78;0
33855;4.19;6.19;78;0
33856;3.1900000000000004;3.1900000000000004;78;0
33857;3.1900000000000004;3.1900000000000004;78;0
33858;4.19;3.1900000000000004;78;0
33859;4.19;5.19;78;0
33860;3.1900000000000004;3.1900000000000004;78;0
33861;3.1900000000000004;3.1900000000000004;78;0
33862;4.19;3.1900000000000004;78;0
33863;3.1900000000000004;3.1900000000000004;78;0
33864;6.19;3.1900000000000004;78;0
33865;4.19;3.1900000000000004;78;0
33866;6.19;3.1900000000000004;78;0
33867;3.1900000000000004;3.1900000000000004;78;0
33868;6.19;5.19;78;0
33869;3.1900000000000004;3.1900000000000004;78;0
33870;3.1900000000000004;3.1900000000000004;78;0
33871;3.1900000000000004;3.1900000000000004;78;0
33872;3.1900000000000004;3.1900000000000004;78;0
33873;3.1900000000000004;3.1900000000000004;78;0
33874;2.4000000000000004;2.4000000000000004;79;0
33875;2.4000000000000004;2.4000000000000004;79;0
33876;2.4000000000000004;2.4000000000000004;79;0
33877;2.4000000000000004;2.4000000000000004;79;0
33878;2.4000000000000004;2.4000000000000004;79;0
33879;2.4000000000000004;2.4000000000000004;79;0
33880;8.4;20.4;79;0
33881;10.4;3.4000000000000004;79;0
33882;2.4000000000000004;4.4;79;0
33883;6.4;16.4;79;0
33884;5.4;17.4;79;0
33885;6.4;14.399999999999999;79;0
33886;6.4;13.399999999999999;79;0
33887;4.4;3.4000000000000004;79;0
33888;2.4000000000000004;3.4000000000000004;79;0
33889;4.4;12.399999999999999;79;0
33890;5.4;4.4;79;0
33891;5.4;11.4;79;0
33892;6.4;5.4;79;0
33893;6.4;4.4;79;0
33894;8.4;16.4;79;0
33895;6.4;24.4;79;0
33896;2.4000000000000004;2.4000000000000004;79;0
33897;2.4000000000000004;2.4000000000000004;79;0
33898;2.4000000000000004;2.4000000000000004;79;0
33899;2.4000000000000004;2.4000000000000004;79;0
33900;2.92;2.92;80;0
33901;2.92;2.92;80;0
33902;2.92;2.92;80;0
33903;2.92;2.92;80;0
33904;2.92;2.92;80;0
33905;2.92;2.92;80;0
33906;2.92;9.92;80;0
33907;2.92;2.92;80;0
33908;2.92;2.92;80;0
33909;2.92;9.92;80;0
33910;2.92;2.92;80;0
33911;2.92;9.92;80;0
33912;2.92;2.92;80;0
33913;7.92;2.92;80;0
33914;2.92;2.92;80;0
33915;2.92;2.92;80;0
33916;2.92;9.92;80;0
33917;2.92;2.92;80;0
33918;2.92;9.92;80;0
33919;2.92;2.92;80;0
33920;2.92;2.92;80;0
33921;2.92;9.92;80;0
33922;2.92;2.92;80;0
33923;2.92;2.92;80;0
33924;2.92;2.92;80;0
33925;2.92;2.92;80;0
33926;2.68;2.68;81;0
33927;2.68;2.68;81;0
33928;2.68;2.68;81;0
33929;2.68;2.68;81;0
33930;2.68;2.68;81;0
33931;2.68;2.68;81;0
33932;8.68;4.68;81;0
33933;6.68;4.68;81;0
33934;2.68;6.68;81;0
33935;5.68;14.68;81;0
33936;2.68;2.68;81;0
33937;5.68;2.68;81;0
33938;2.68;9.68;81;0
33939;9.68;4.68;81;0
33940;6.68;8.68;81;0
33941;2.68;2.68;81;0
33942;9.68;4.68;81;0
33943;4.68;2.68;81;0
33944;4.68;4.68;81;0
33945;2.68;4.68;81;0
33946;2.68;2.68;81;0
33947;11.68;4.68;81;0
33948;2.68;2.68;81;0
33949;2.68;2.68;81;0
33950;2.68;2.68;81;0
33951;2.68;2.68;81;0
33952;2.8000000000000003;2.8000000000000003;82;0
33953;2.8000000000000003;2.8000000000000003;82;0
33954;2.8000000000000003;2.8000000000000003;82;0
33955;2.8000000000000003;2.8000000000000003;82;0
33956;2.8000000000000003;2.8000000000000003;82;0
33957;2.8000000000000003;2.8000000000000003;82;0
33958;9.8;9.8;82;0
33959;3.8000000000000003;5.800000000000001;82;0
33960;5.800000000000001;4.800000000000001;82;0
33961;9.8;2.8000000000000003;82;0
33962;4.800000000000001;2.8000000000000003;82;0
33963;9.8;2.8000000000000003;82;0
33964;16.8;5.800000000000001;82;0
33965;2.8000000000000003;3.8000000000000003;82;0
33966;3.8000000000000003;4.800000000000001;82;0
33967;4.800000000000001;13.8;82;0
33968;9.8;2.8000000000000003;82;0
33969;16.8;2.8000000000000003;82;0
33970;2.8000000000000003;2.8000000000000003;82;0
33971;2.8000000000000003;11.8;82;0
33972;2.8000000000000003;9.8;82;0
33973;2.8000000000000003;2.8000000000000003;82;0
33974;2.8000000000000003;2.8000000000000003;82;0
33975;2.8000000000000003;2.8000000000000003;82;0
33976;2.8000000000000003;2.8000000000000003;82;0
33977;2.8000000000000003;2.8000000000000003;82;0
33978;3.5700000000000003;3.5700000000000003;83;0
33979;3.5700000000000003;3.5700000000000003;83;0
33980;3.5700000000000003;3.5700000000000003;83;0
33981;3.5700000000000003;3.5700000000000003;83;0
33982;3.5700000000000003;3.5700000000000003;83;0
33983;3.5700000000000003;3.5700000000000003;83;0
33984;4.57;3.5700000000000003;83;0
33985;3.5700000000000003;3.5700000000000003;83;0
33986;3.5700000000000003;4.57;83;0
33987;3.5700000000000003;4.57;83;0
33988;3.5700000000000003;4.57;83;0
33989;3.5700000000000003;3.5700000000000003;83;0
33990;3.5700000000000003;3.5700000000000003;83;0
33991;4.57;3.5700000000000003;83;0
33992;3.5700000000000003;3.5700000000000003;83;0
33993;3.5700000000000003;4.57;83;0
33994;3.5700000000000003;3.5700000000000003;83;0
33995;3.5700000000000003;3.5700000000000003;83;0
33996;3.5700000000000003;3.5700000000000003;83;0
33997;3.5700000000000003;3.5700000000000003;83;0
33998;3.5700000000000003;3.5700000000000003;83;0
33999;3.5700000000000003;3.5700000000000003;83;0
34000;3.5700000000000003;3.5700000000000003;83;0
34001;3.5700000000000003;3.5700000000000003;83;0
34002;3.5700000000000003;3.5700000000000003;83;0
34003;3.5700000000000003;3.5700000000000003;83;0
34004;3.4000000000000004;3.4000000000000004;84;0
34005;3.4000000000000004;3.4000000000000004;84;0
34006;3.4000000000000004;3.4000000000000004;84;0
34007;3.4000000000000004;3.4000000000000004;84;0
34008;3.4000000000000004;3.4000000000000004;84;0
34009;3.4000000000000004;3.4000000000000004;84;0
34010;3.4000000000000004;3.4000000000000004;84;0
34011;3.4000000000000004;3.4000000000000004;84;0
34012;3.4000000000000004;3.4000000000000004;84;0
34013;3.4000000000000004;3.4000000000000004;84;0
34014;3.4000000000000004;3.4000000000000004;84;0
34015;3.4000000000000004;3.4000000000000004;84;0
34016;3.4000000000000004;3.4000000000000004;84;0
34017;3.4000000000000004;3.4000000000000004;84;0
34018;3.4000000000000004;3.4000000000000004;84;0
34019;3.4000000000000004;3.4000000000000004;84;0
34020;3.4000000000000004;3.4000000000000004;84;0
34021;3.4000000000000004;3.4000000000000004;84;0
34022;3.4000000000000004;3.4000000000000004;84;0
34023;3.4000000000000004;3.4000000000000004;84;0
34024;3.4000000000000004;3.4000000000000004;84;0
34025;3.4000000000000004;3.4000000000000004;84;0
34026;3.4000000000000004;3.4000000000000004;84;0
34027;3.4000000000000004;3.4000000000000004;84;0
34028;3.4000000000000004;3.4000000000000004;84;0
34029;3.4000000000000004;3.4000000000000004;84;0
34030;3.0100000000000002;3.0100000000000002;85;0
34031;3.0100000000000002;3.0100000000000002;85;0
34032;3.0100000000000002;3.0100000000000002;85;0
34033;3.0100000000000002;3.0100000000000002;85;0
34034;3.0100000000000002;3.0100000000000002;85;0
34035;3.0100000000000002;3.0100000000000002;85;0
34036;11.01;5.01;85;0
34037;3.0100000000000002;5.01;85;0
34038;3.0100000000000002;5.01;85;0
34039;6.01;3.0100000000000002;85;0
34040;5.01;5.01;85;0
34041;20.009999999999998;3.0100000000000002;85;0
34042;33.01;10.01;85;0
34043;11.01;3.0100000000000002;85;0
34044;26.009999999999998;3.0100000000000002;85;0
34045;5.01;6.01;85;0
34046;10.01;5.01;85;0
34047;45.010000000000005;3.0100000000000002;85;0
34048;10.01;3.0100000000000002;85;0
34049;5.01;5.01;85;0
34050;11.01;3.0100000000000002;85;0
34051;3.0100000000000002;3.0100000000000002;85;0
34052;3.0100000000000002;3.0100000000000002;85;0
34053;3.0100000000000002;3.0100000000000002;85;0
34054;3.0100000000000002;3.0100000000000002;85;0
34055;3.0100000000000002;3.0100000000000002;85;0
34056;3.1300000000000003;3.1300000000000003;86;0
34057;3.1300000000000003;3.1300000000000003;86;0
34058;3.1300000000000003;3.1300000000000003;86;0
34059;3.1300000000000003;3.1300000000000003;86;0
34060;3.1300000000000003;3.1300000000000003;86;0
34061;3.1300000000000003;3.1300000000000003;86;0
34062;4.130000000000001;10.129999999999999;86;0
34063;4.130000000000001;10.129999999999999;86;0
34064;3.1300000000000003;3.1300000000000003;86;0
34065;17.13;3.1300000000000003;86;0
34066;3.1300000000000003;10.129999999999999;86;0
34067;3.1300000000000003;10.129999999999999;86;0
34068;5.13;3.1300000000000003;86;0
34069;5.13;3.1300000000000003;86;0
34070;4.130000000000001;24.13;86;0
34071;5.13;3.1300000000000003;86;0
34072;4.130000000000001;3.1300000000000003;86;0
34073;3.1300000000000003;3.1300000000000003;86;0
34074;3.1300000000000003;3.1300000000000003;86;0
34075;4.130000000000001;3.1300000000000003;86;0
34076;4.130000000000001;10.129999999999999;86;0
34077;3.1300000000000003;3.1300000000000003;86;0
34078;3.1300000000000003;3.1300000000000003;86;0
34079;3.1300000000000003;3.1300000000000003;86;0
34080;3.1300000000000003;3.1300000000000003;86;0
34081;3.1300000000000003;3.1300000000000003;86;0
34082;3.0500000000000003;3.0500000000000003;87;0
34083;3.0500000000000003;3.0500000000000003;87;0
34084;3.0500000000000003;3.0500000000000003;87;0
34085;3.0500000000000003;3.0500000000000003;87;0
34086;3.0500000000000003;3.0500000000000003;87;0
34087;3.0500000000000003;3.0500000000000003;87;0
34088;3.0500000000000003;3.0500000000000003;87;0
34089;3.0500000000000003;3.0500000000000003;87;0
34090;3.0500000000000003;3.0500000000000003;87;0
34091;3.0500000000000003;3.0500000000000003;87;0
34092;3.0500000000000003;3.0500000000000003;87;0
34093;3.0500000000000003;3.0500000000000003;87;0
34094;3.0500000000000003;3.0500000000000003;87;0
34095;10.05;3.0500000000000003;87;0
34096;3.0500000000000003;4.050000000000001;87;0
34097;3.0500000000000003;4.050000000000001;87;0
34098;3.0500000000000003;4.050000000000001;87;0
34099;3.0500000000000003;3.0500000000000003;87;0
34100;3.0500000000000003;3.0500000000000003;87;0
34101;3.0500000000000003;3.0500000000000003;87;0
34102;3.0500000000000003;3.0500000000000003;87;0
34103;3.0500000000000003;3.0500000000000003;87;0
34104;3.0500000000000003;3.0500000000000003;87;0
34105;3.0500000000000003;3.0500000000000003;87;0
34106;3.0500000000000003;3.0500000000000003;87;0
34107;3.0500000000000003;3.0500000000000003;87;0
34108;2.87;2.87;88;0
34109;2.87;2.87;88;0
34110;2.87;2.87;88;0
34111;2.87;2.87;88;0
34112;2.87;2.87;88;0
34113;2.87;2.87;88;0
34114;6.87;10.870000000000001;88;0
34115;6.87;3.87;88;0
34116;3.87;5.87;88;0
34117;26.87;15.870000000000001;88;0
34118;4.87;2.87;88;0
34119;2.87;11.870000000000001;88;0
34120;19.87;2.87;88;0
34121;5.87;17.87;88;0
34122;5.87;4.87;88;0
34123;7.87;10.870000000000001;88;0
34124;2.87;2.87;88;0
34125;4.87;2.87;88;0
34126;5.87;2.87;88;0
34127;4.87;3.87;88;0
34128;5.87;2.87;88;0
34129;8.870000000000001;9.870000000000001;88;0
34130;2.87;2.87;88;0
34131;2.87;2.87;88;0
34132;2.87;2.87;88;0
34133;2.87;2.87;88;0
34134;1.0;1.0;89;0
34135;1.0;1.0;89;0
34136;1.0;1.0;89;0
34137;1.0;1.0;89;0
34138;1.0;1.0;89;0
34139;1.0;1.0;89;0
34140;1.0;1.0;89;0
34141;1.0;3.0;89;0
34142;1.0;10.0;89;0
34143;5.0;3.0;89;0
34144;8.0;4.0;89;0
34145;25.0;6.0;89;0
34146;15.0;2.0;89;0
34147;1.0;7.0;89;0
34148;1.0;5.0;89;0
34149;8.0;2.0;89;0
34150;15.0;3.0;89;0
34151;1.0;8.0;89;0
34152;1.0;3.0;89;0
34153;8.0;17.0;89;0
34154;5.0;6.0;89;0
34155;4.0;5.0;89;0
34156;1.0;1.0;89;0
34157;1.0;1.0;89;0
34158;1.0;1.0;89;0
34159;1.0;1.0;89;0
34160;2.67;2.67;90;0
34161;2.67;2.67;90;0
34162;2.67;2.67;90;0
34163;2.67;2.67;90;0
34164;2.67;2.67;90;0
34165;2.67;2.67;90;0
34166;9.67;19.67;90;0
34167;2.67;4.67;90;0
34168;2.67;11.67;90;0
34169;22.669999999999998;11.67;90;0
34170;3.6700000000000004;11.67;90;0
34171;9.67;11.67;90;0
34172;9.67;2.67;90;0
34173;4.67;5.67;90;0
34174;5.67;16.67;90;0
34175;4.67;17.67;90;0
34176;2.67;4.67;90;0
34177;2.67;3.6700000000000004;90;0
34178;2.67;10.67;90;0
34179;3.6700000000000004;10.67;90;0
34180;6.67;9.67;90;0
34181;5.67;12.670000000000002;90;0
34182;2.67;2.67;90;0
34183;2.67;2.67;90;0
34184;2.67;2.67;90;0
34185;2.67;2.67;90;0
34186;3.37;3.37;91;0
34187;3.37;3.37;91;0
34188;3.37;3.37;91;0
34189;3.37;3.37;91;0
34190;3.37;3.37;91;0
34191;3.37;3.37;91;0
34192;3.37;4.37;91;0
34193;5.37;3.37;91;0
34194;3.37;3.37;91;0
34195;11.370000000000001;3.37;91;0
34196;3.37;3.37;91;0
34197;3.37;3.37;91;0
34198;18.37;3.37;91;0
34199;3.37;11.370000000000001;91;0
34200;4.37;3.37;91;0
34201;5.37;3.37;91;0
34202;3.37;3.37;91;0
34203;3.37;3.37;91;0
34204;4.37;3.37;91;0
34205;5.37;3.37;91;0
34206;6.37;3.37;91;0
34207;5.37;3.37;91;0
34208;3.37;3.37;91;0
34209;3.37;3.37;91;0
34210;3.37;3.37;91;0
34211;3.37;3.37;91;0
34212;3.14;3.14;92;0
34213;3.14;3.14;92;0
34214;3.14;3.14;92;0
34215;3.14;3.14;92;0
34216;3.14;3.14;92;0
34217;3.14;3.14;92;0
34218;4.140000000000001;11.14;92;0
34219;3.14;3.14;92;0
34220;3.14;5.140000000000001;92;0
34221;3.14;3.14;92;0
34222;3.14;3.14;92;0
34223;4.140000000000001;5.140000000000001;92;0
34224;4.140000000000001;5.140000000000001;92;0
34225;3.14;5.140000000000001;92;0
34226;3.14;11.14;92;0
34227;4.140000000000001;9.14;92;0
34228;3.14;3.14;92;0
34229;3.14;4.140000000000001;92;0
34230;3.14;3.14;92;0
34231;3.14;9.14;92;0
34232;3.14;5.140000000000001;92;0
34233;3.14;7.140000000000001;92;0
34234;3.14;3.14;92;0
34235;3.14;3.14;92;0
34236;3.14;3.14;92;0
34237;3.14;3.14;92;0
34238;3.2;3.2;93;0
34239;3.2;3.2;93;0
34240;3.2;3.2;93;0
34241;3.2;3.2;93;0
34242;3.2;3.2;93;0
34243;3.2;3.2;93;0
34244;3.2;3.2;93;0
34245;6.2;4.2;93;0
34246;4.2;3.2;93;0
34247;11.2;4.2;93;0
34248;3.2;3.2;93;0
34249;6.2;8.2;93;0
34250;13.2;3.2;93;0
34251;10.2;3.2;93;0
34252;11.2;3.2;93;0
34253;3.2;9.2;93;0
34254;6.2;3.2;93;0
34255;4.2;3.2;93;0
34256;5.2;3.2;93;0
34257;3.2;10.2;93;0
34258;3.2;3.2;93;0
34259;14.2;4.2;93;0
34260;3.2;3.2;93;0
34261;3.2;3.2;93;0
34262;3.2;3.2;93;0
34263;3.2;3.2;93;0
34264;2.47;2.47;94;0
34265;2.47;2.47;94;0
34266;2.47;2.47;94;0
34267;2.47;2.47;94;0
34268;2.47;2.47;94;0
34269;2.47;2.47;94;0
34270;8.469999999999999;13.469999999999999;94;0
34271;4.470000000000001;2.47;94;0
34272;2.47;18.47;94;0
34273;4.470000000000001;19.47;94;0
34274;5.470000000000001;6.470000000000001;94;0
34275;4.470000000000001;20.47;94;0
34276;2.47;20.47;94;0
34277;2.47;7.470000000000001;94;0
34278;5.470000000000001;4.470000000000001;94;0
34279;4.470000000000001;10.469999999999999;94;0
34280;2.47;6.470000000000001;94;0
34281;2.47;13.469999999999999;94;0
34282;2.47;20.47;94;0
34283;3.47;2.47;94;0
34284;2.47;4.470000000000001;94;0
34285;3.47;12.469999999999999;94;0
34286;2.47;2.47;94;0
34287;2.47;2.47;94;0
34288;2.47;2.47;94;0
34289;2.47;2.47;94;0
34290;3.1500000000000004;3.1500000000000004;95;0
34291;3.1500000000000004;3.1500000000000004;95;0
34292;3.1500000000000004;3.1500000000000004;95;0
34293;3.1500000000000004;3.1500000000000004;95;0
34294;3.1500000000000004;3.1500000000000004;95;0
34295;3.1500000000000004;3.1500000000000004;95;0
34296;3.1500000000000004;8.15;95;0
34297;3.1500000000000004;5.15;95;0
34298;7.15;5.15;95;0
34299;3.1500000000000004;27.15;95;0
34300;7.15;6.15;95;0
34301;3.1500000000000004;21.15;95;0
34302;7.15;3.1500000000000004;95;0
34303;3.1500000000000004;12.149999999999999;95;0
34304;5.15;3.1500000000000004;95;0
34305;5.15;6.15;95;0
34306;3.1500000000000004;9.15;95;0
34307;3.1500000000000004;7.15;95;0
34308;3.1500000000000004;12.149999999999999;95;0
34309;3.1500000000000004;3.1500000000000004;95;0
34310;4.15;5.15;95;0
34311;4.15;3.1500000000000004;95;0
34312;3.1500000000000004;3.1500000000000004;95;0
34313;3.1500000000000004;3.1500000000000004;95;0
34314;3.1500000000000004;3.1500000000000004;95;0
34315;3.1500000000000004;3.1500000000000004;95;0
34316;3.5500000000000003;3.5500000000000003;96;0
34317;3.5500000000000003;3.5500000000000003;96;0
34318;3.5500000000000003;3.5500000000000003;96;0
34319;3.5500000000000003;3.5500000000000003;96;0
34320;3.5500000000000003;3.5500000000000003;96;0
34321;3.5500000000000003;3.5500000000000003;96;0
34322;3.5500000000000003;3.5500000000000003;96;0
34323;3.5500000000000003;3.5500000000000003;96;0
34324;3.5500000000000003;3.5500000000000003;96;0
34325;10.55;3.5500000000000003;96;0
34326;3.5500000000000003;3.5500000000000003;96;0
34327;3.5500000000000003;3.5500000000000003;96;0
34328;3.5500000000000003;3.5500000000000003;96;0
34329;3.5500000000000003;3.5500000000000003;96;0
34330;3.5500000000000003;3.5500000000000003;96;0
34331;3.5500000000000003;3.5500000000000003;96;0
34332;3.5500000000000003;3.5500000000000003;96;0
34333;3.5500000000000003;3.5500000000000003;96;0
34334;3.5500000000000003;3.5500000000000003;96;0
34335;4.550000000000001;3.5500000000000003;96;0
34336;4.550000000000001;3.5500000000000003;96;0
34337;3.5500000000000003;3.5500000000000003;96;0
34338;3.5500000000000003;3.5500000000000003;96;0
34339;3.5500000000000003;3.5500000000000003;96;0
34340;3.5500000000000003;3.5500000000000003;96;0
34341;3.5500000000000003;3.5500000000000003;96;0
34342;3.18;3.18;97;0
34343;3.18;3.18;97;0
34344;3.18;3.18;97;0
34345;3.18;3.18;97;0
34346;3.18;3.18;97;0
34347;3.18;3.18;97;0
34348;3.18;5.18;97;0
34349;3.18;3.18;97;0
34350;3.18;3.18;97;0
34351;3.18;3.18;97;0
34352;3.18;3.18;97;0
34353;3.18;4.18;97;0
34354;3.18;4.18;97;0
34355;3.18;3.18;97;0
34356;3.18;3.18;97;0
34357;3.18;5.18;97;0
34358;3.18;4.18;97;0
34359;3.18;3.18;97;0
34360;3.18;3.18;97;0
34361;3.18;3.18;97;0
34362;3.18;3.18;97;0
34363;3.18;3.18;97;0
34364;3.18;3.18;97;0
34365;3.18;3.18;97;0
34366;3.18;3.18;97;0
34367;3.18;3.18;97;0
34368;3.06;3.06;98;0
34369;3.06;3.06;98;0
34370;3.06;3.06;98;0
34371;3.06;3.06;98;0
34372;3.06;3.06;98;0
34373;3.06;3.06;98;0
34374;3.06;3.06;98;0
34375;3.06;3.06;98;0
34376;3.06;5.0600000000000005;98;0
34377;3.06;5.0600000000000005;98;0
34378;3.06;5.0600000000000005;98;0
34379;3.06;3.06;98;0
34380;3.06;3.06;98;0
34381;3.06;3.06;98;0
34382;3.06;3.06;98;0
34383;3.06;3.06;98;0
34384;3.06;3.06;98;0
34385;3.06;3.06;98;0
34386;3.06;16.06;98;0
34387;3.06;3.06;98;0
34388;3.06;3.06;98;0
34389;3.06;17.06;98;0
34390;3.06;3.06;98;0
34391;3.06;3.06;98;0
34392;3.06;3.06;98;0
34393;3.06;3.06;98;0
34394;3.0300000000000002;3.0300000000000002;99;0
34395;3.0300000000000002;3.0300000000000002;99;0
34396;3.0300000000000002;3.0300000000000002;99;0
34397;3.0300000000000002;3.0300000000000002;99;0
34398;3.0300000000000002;3.0300000000000002;99;0
34399;3.0300000000000002;3.0300000000000002;99;0
34400;15.030000000000001;5.03;99;0
34401;4.03;8.030000000000001;99;0
34402;6.03;10.030000000000001;99;0
34403;7.03;3.0300000000000002;99;0
34404;4.03;9.030000000000001;99;0
34405;4.03;5.03;99;0
34406;4.03;3.0300000000000002;99;0
34407;3.0300000000000002;3.0300000000000002;99;0
34408;13.030000000000001;3.0300000000000002;99;0
34409;6.03;12.030000000000001;99;0
34410;6.03;21.029999999999998;99;0
34411;5.03;9.030000000000001;99;0
34412;3.0300000000000002;3.0300000000000002;99;0
34413;3.0300000000000002;11.030000000000001;99;0
34414;5.03;5.03;99;0
34415;5.03;8.030000000000001;99;0
34416;3.0300000000000002;3.0300000000000002;99;0
34417;3.0300000000000002;3.0300000000000002;99;0
